Step,Value
87771,0.3273
87821,0.3276
87871,0.3271
87921,0.3267
87971,0.327
88021,0.3267
88071,0.3269
88121,0.3271
88171,0.3275
88221,0.3272
88271,0.3269
88321,0.3261
88371,0.3255
88381,0.2654
88431,0.3264
88481,0.2977
88531,0.3037
88581,0.3034
88631,0.3038
88681,0.3027
88731,0.3144
88781,0.3121
88831,0.32
88881,0.3241
88931,0.3221
88981,0.3208
89031,0.3156
89081,0.3163
89131,0.3203
89181,0.3187
89231,0.3159
89281,0.3142
89331,0.3138
89381,0.3108
89431,0.3137
89481,0.312
89531,0.3124
89581,0.3127
89631,0.313
89681,0.3151
89731,0.3118
89781,0.3129
89831,0.3135
89881,0.3138
89931,0.3195
89981,0.3193
90031,0.3205
90081,0.3214
90131,0.3229
90181,0.3233
90231,0.3242
90281,0.3238
90331,0.3223
90381,0.3226
90431,0.3215
90481,0.3219
90531,0.3223
90581,0.3231
90631,0.3228
90681,0.322
90731,0.3217
90781,0.3214
90831,0.322
90881,0.3213
90931,0.321
90981,0.3222
91031,0.3222
91081,0.3214
91131,0.3213
91181,0.3225
91231,0.3227
91281,0.3222
91331,0.3215
91381,0.3211
91431,0.3209
91481,0.3209
91531,0.321
91581,0.3209
91631,0.3205
91681,0.3199
91731,0.3205
91781,0.3216
91831,0.3211
91881,0.3204
91931,0.3202
91981,0.32
92031,0.3206
92081,0.3199
92131,0.3194
92181,0.3197
92231,0.3209
92281,0.3216
92331,0.322
92381,0.3216
92431,0.3217
92481,0.322
92531,0.3226
92581,0.3233
92631,0.3227
92681,0.3223
92731,0.3218
92781,0.321
92831,0.3206
92881,0.3209
92931,0.3214
92981,0.3221
93031,0.3226
93081,0.3232
93131,0.3229
93181,0.3224
93231,0.3229
93281,0.3232
93291,0.6004
93341,0.2899
93391,0.2957
93441,0.2964
93491,0.3006
93541,0.3042
93591,0.319
93641,0.3254
93691,0.3285
93741,0.324
93791,0.3282
93841,0.3249
93891,0.3246
93941,0.3292
93991,0.3247
94041,0.325
94091,0.3251
94141,0.3309
94191,0.3301
94241,0.3287
94291,0.3258
94341,0.3249
94391,0.3257
94441,0.3264
94491,0.3286
94541,0.3267
94591,0.325
94641,0.3245
94691,0.3229
94741,0.3212
94791,0.3212
94841,0.3211
94891,0.3199
94941,0.3201
94991,0.3192
95041,0.3187
95091,0.319
95141,0.3193
95191,0.3201
95241,0.3189
95291,0.3178
95341,0.3168
95391,0.3162
95441,0.316
95491,0.3178
95541,0.319
95591,0.3206
95641,0.3218
95691,0.3215
95741,0.3217
95791,0.3225
95841,0.322
95891,0.3217
95941,0.3221
95991,0.3221
96041,0.3221
96091,0.322
96141,0.3207
96191,0.3208
96241,0.3208
96291,0.3213
96341,0.3204
96391,0.3209
96441,0.3207
96491,0.3196
96541,0.3188
96591,0.32
96641,0.3207
96691,0.3204
96741,0.3208
96791,0.3211
96841,0.3206
96891,0.3203
96941,0.3202
96991,0.3205
97041,0.3213
97091,0.3211
97141,0.321
97191,0.3214
97241,0.3219
97291,0.3224
97341,0.3229
97391,0.3228
97441,0.3228
97491,0.3229
97541,0.3221
97591,0.3216
97641,0.3229
97691,0.3231
97741,0.3227
97791,0.3228
97841,0.322
97891,0.3214
97941,0.3211
97991,0.3218
98041,0.3219
98091,0.3217
98141,0.3213
98191,0.3208
98201,0.2089
98251,0.3097
98301,0.3445
98351,0.3431
98401,0.3497
98451,0.3324
98501,0.3217
98551,0.3126
98601,0.3048
98651,0.3035
98701,0.3185
98751,0.3152
98801,0.3196
98851,0.3224
98901,0.3201
98951,0.3187
99001,0.3211
99051,0.3206
99101,0.3242
99151,0.3234
99201,0.3206
99251,0.318
99301,0.3167
99351,0.3181
99401,0.3167
99451,0.3198
99501,0.3208
99551,0.3201
99601,0.3202
99651,0.3188
99701,0.3189
99751,0.3178
99801,0.318
99851,0.3184
99901,0.3181
99951,0.3169
100001,0.3195
100051,0.3189
100101,0.3184
100151,0.3171
100201,0.3171
100251,0.3163
100301,0.3162
100351,0.317
100401,0.3177
100451,0.3174
100501,0.3198
100551,0.3192
100601,0.3193
100651,0.3189
100701,0.3199
100751,0.3198
100801,0.3189
100851,0.3181
100901,0.3168
100951,0.3171
101001,0.3175
101051,0.3175
101101,0.3172
101151,0.3169
101201,0.3174
101251,0.3168
101301,0.3176
101351,0.3165
101401,0.3167
101451,0.317
101501,0.317
101551,0.3166
101601,0.3168
101651,0.3171
101701,0.3189
101751,0.3198
101801,0.3199
101851,0.3197
101901,0.3193
101951,0.319
102001,0.3186
102051,0.3189
102101,0.3197
102151,0.3195
102201,0.319
102251,0.319
102301,0.3189
102351,0.3184
102401,0.3187
102451,0.3194
102501,0.3185
102551,0.3179
102601,0.3177
102651,0.318
102701,0.3172
102751,0.3173
102801,0.317
102851,0.3169
102901,0.3171
102951,0.317
103001,0.3175
103051,0.3176
103101,0.3177
103111,0.2665
103161,0.3464
103211,0.342
103261,0.3532
103311,0.336
103361,0.3232
103411,0.323
103461,0.3176
103511,0.3164
103561,0.3107
103611,0.3087
103661,0.3085
103711,0.3079
103761,0.3079
103811,0.3146
103861,0.3121
103911,0.31
103961,0.309
104011,0.3127
104061,0.3112
104111,0.3116
104161,0.3126
104211,0.3116
104261,0.3131
104311,0.3118
104361,0.3117
104411,0.3106
104461,0.3115
104511,0.3092
104561,0.3103
104611,0.3094
104661,0.3084
104711,0.3099
104761,0.3115
104811,0.3111
104861,0.3105
104911,0.3122
104961,0.3139
105011,0.3148
105061,0.3139
105111,0.3124
105161,0.3121
105211,0.3114
105261,0.3105
105311,0.311
105361,0.311
105411,0.312
105461,0.3113
105511,0.312
105561,0.3115
105611,0.3102
105661,0.3103
105711,0.3113
105761,0.3108
105811,0.3121
105861,0.3128
105911,0.3122
105961,0.3112
106011,0.312
106061,0.3126
106111,0.315
106161,0.3161
106211,0.316
106261,0.3167
106311,0.3181
106361,0.3195
106411,0.3191
106461,0.3188
106511,0.3193
106561,0.3188
106611,0.3186
106661,0.3185
106711,0.3173
106761,0.3175
106811,0.318
106861,0.3173
106911,0.3173
106961,0.3173
107011,0.3168
107061,0.3166
107111,0.3163
107161,0.3157
107211,0.3162
107261,0.317
107311,0.3164
107361,0.3158
107411,0.3151
107461,0.3154
107511,0.3153
107561,0.3152
107611,0.3155
107661,0.3157
107711,0.3151
107761,0.3156
107811,0.3162
107861,0.3165
107911,0.3164
107961,0.3165
108011,0.316
108021,0.1833
108071,0.3247
108121,0.2866
108171,0.2819
108221,0.2828
108271,0.2769
108321,0.2813
108371,0.2954
108421,0.294
108471,0.2952
108521,0.2979
108571,0.3092
108621,0.3139
108671,0.3164
108721,0.3117
108771,0.3095
108821,0.3072
108871,0.3085
108921,0.3063
108971,0.3065
109021,0.306
109071,0.3074
109121,0.31
109171,0.3105
109221,0.3096
109271,0.3093
109321,0.311
109371,0.309
109421,0.3083
109471,0.3116
109521,0.3128
109571,0.312
109621,0.3144
109671,0.3145
109721,0.3133
109771,0.3114
109821,0.3103
109871,0.3093
109921,0.3106
109971,0.3117
110021,0.3104
110071,0.311
110121,0.3119
110171,0.3117
110221,0.3121
110271,0.3133
110321,0.3151
110371,0.3153
110421,0.3148
110471,0.3148
110521,0.3154
110571,0.3156
110621,0.3157
110671,0.3151
110721,0.3148
110771,0.3159
110821,0.3152
110871,0.3147
110921,0.3146
110971,0.3133
111021,0.3133
111071,0.3132
111121,0.3127
111171,0.3133
111221,0.3134
111271,0.3129
111321,0.3125
111371,0.3132
111421,0.3127
111471,0.3131
111521,0.3135
111571,0.3141
111621,0.3148
111671,0.3155
111721,0.3158
111771,0.3167
111821,0.3169
111871,0.3165
111921,0.3163
111971,0.3157
112021,0.3155
112071,0.3154
112121,0.3148
112171,0.314
112221,0.3137
112271,0.3132
112321,0.3129
112371,0.3126
112421,0.3122
112471,0.312
112521,0.3116
112571,0.3113
112621,0.3114
112671,0.3126
112721,0.3131
112771,0.3135
112821,0.3143
112871,0.3144
112921,0.3144
112931,0.1712
112981,0.2768
113031,0.3106
113081,0.3399
113131,0.3277
113181,0.3211
113231,0.3117
113281,0.3148
113331,0.3287
113381,0.3295
113431,0.3349
113481,0.337
113531,0.3293
113581,0.3301
113631,0.3337
113681,0.3288
113731,0.3277
113781,0.325
113831,0.3247
113881,0.3202
113931,0.3193
113981,0.3203
114031,0.3186
114081,0.3182
114131,0.3166
114181,0.318
114231,0.3182
114281,0.3171
114331,0.316
114381,0.3131
114431,0.3116
114481,0.3133
114531,0.3135
114581,0.3142
114631,0.3123
114681,0.3109
114731,0.3099
114781,0.3115
114831,0.3122
114881,0.3144
114931,0.3134
114981,0.3118
115031,0.3109
115081,0.3116
115131,0.3133
115181,0.3115
115231,0.3133
115281,0.3138
115331,0.3143
115381,0.3138
115431,0.3142
115481,0.3142
115531,0.3142
115581,0.3138
115631,0.3133
115681,0.3128
115731,0.3133
115781,0.3129
115831,0.313
115881,0.3129
115931,0.3127
115981,0.3124
116031,0.3128
116081,0.3127
116131,0.3115
116181,0.3114
116231,0.3119
116281,0.3116
116331,0.3112
116381,0.311
116431,0.3108
116481,0.3124
116531,0.3121
116581,0.3116
116631,0.3114
116681,0.3113
116731,0.3114
116781,0.3115
116831,0.3113
116881,0.3114
116931,0.3123
116981,0.3116
117031,0.3115
117081,0.3116
117131,0.3113
117181,0.3111
117231,0.3107
117281,0.3109
117331,0.3104
117381,0.3103
117431,0.3112
117481,0.3114
117531,0.3116
117581,0.311
117631,0.3114
117681,0.312
117731,0.3116
117781,0.3118
117831,0.3117
117841,0.2185
117891,0.2778
117941,0.3038
117991,0.2806
118041,0.2824
118091,0.2779
118141,0.2703
118191,0.2697
118241,0.2659
118291,0.2724
118341,0.278
118391,0.2832
118441,0.2873
118491,0.2867
118541,0.2974
118591,0.2945
118641,0.2974
118691,0.297
118741,0.3003
118791,0.3041
118841,0.3069
118891,0.3071
118941,0.3092
118991,0.3089
119041,0.3106
119091,0.3091
119141,0.3109
119191,0.3144
119241,0.3142
119291,0.3169
119341,0.316
119391,0.3164
119441,0.3172
119491,0.316
119541,0.3152
119591,0.3148
119641,0.3145
119691,0.3149
119741,0.3147
119791,0.3134
119841,0.3141
119891,0.3152
119941,0.3166
119991,0.3166
120041,0.3172
120091,0.3174
120141,0.3189
120191,0.3196
120241,0.3188
120291,0.3184
120341,0.3193
120391,0.3202
120441,0.3195
120491,0.3199
120541,0.3193
120591,0.3193
120641,0.3185
120691,0.3198
120741,0.3203
120791,0.3197
120841,0.3199
120891,0.3192
120941,0.3194
120991,0.3194
121041,0.3186
121091,0.3186
121141,0.3186
121191,0.3184
121241,0.3175
121291,0.3172
121341,0.3166
121391,0.3163
121441,0.3161
121491,0.3156
121541,0.3154
121591,0.3147
121641,0.3143
121691,0.3149
121741,0.3142
121791,0.3141
121841,0.3141
121891,0.3142
121941,0.3143
121991,0.3142
122041,0.3142
122091,0.3134
122141,0.3125
122191,0.3122
122241,0.3122
122291,0.3119
122341,0.3125
122391,0.3123
122441,0.312
122491,0.3117
122541,0.3122
122591,0.3119
122641,0.312
122691,0.3121
122741,0.3119
122751,0.2593
122801,0.2607
122851,0.2928
122901,0.304
122951,0.3138
123001,0.3385
123051,0.3508
123101,0.3551
123151,0.355
123201,0.3571
123251,0.3462
123301,0.3382
123351,0.3407
123401,0.3398
123451,0.3381
123501,0.3391
123551,0.3383
123601,0.3358
123651,0.3314
123701,0.3321
123751,0.3307
123801,0.3305
123851,0.3313
123901,0.3336
123951,0.3344
124001,0.3307
124051,0.3293
124101,0.3283
124151,0.3267
124201,0.3249
124251,0.3257
124301,0.3249
124351,0.3242
124401,0.3231
124451,0.322
124501,0.3204
124551,0.3196
124601,0.3197
124651,0.32
124701,0.3194
124751,0.3182
124801,0.3173
124851,0.3164
124901,0.3161
124951,0.3168
125001,0.3172
125051,0.3174
125101,0.3172
125151,0.3165
125201,0.3161
125251,0.3159
125301,0.3156
125351,0.3147
125401,0.3136
125451,0.3132
125501,0.3126
125551,0.3118
125601,0.3116
125651,0.3122
125701,0.3124
125751,0.3119
125801,0.3112
125851,0.3104
125901,0.3111
125951,0.3108
126001,0.3115
126051,0.3109
126101,0.3107
126151,0.31
126201,0.3098
126251,0.3101
126301,0.3098
126351,0.3098
126401,0.3108
126451,0.311
126501,0.3116
126551,0.3109
126601,0.3103
126651,0.3108
126701,0.3116
126751,0.3116
126801,0.3117
126851,0.3115
126901,0.3109
126951,0.3111
127001,0.3115
127051,0.3115
127101,0.3109
127151,0.311
127201,0.3107
127251,0.3099
127301,0.311
127351,0.3106
127401,0.3105
127451,0.3101
127501,0.3105
127551,0.3103
127601,0.31
127651,0.31
127661,0.3779
127711,0.2906
127761,0.312
127811,0.2967
127861,0.3193
127911,0.3189
127961,0.3164
128011,0.3168
128061,0.3146
128111,0.3137
128161,0.3082
128211,0.309
128261,0.3073
128311,0.3063
128361,0.3066
128411,0.3053
128461,0.3034
128511,0.304
128561,0.3049
128611,0.3053
128661,0.3052
128711,0.3067
128761,0.3057
128811,0.3061
128861,0.3064
128911,0.3069
128961,0.3063
129011,0.3041
129061,0.3028
129111,0.3012
129161,0.3018
129211,0.3013
129261,0.3013
129311,0.3035
129361,0.305
129411,0.3057
129461,0.306
129511,0.3063
129561,0.3071
129611,0.3076
129661,0.3069
129711,0.3068
129761,0.3057
129811,0.306
129861,0.3056
129911,0.3044
129961,0.3044
130011,0.3032
130061,0.3029
130111,0.3018
130161,0.3033
130211,0.3031
130261,0.3035
130311,0.3034
130361,0.3036
130411,0.3055
130461,0.3071
130511,0.3086
130561,0.3088
130611,0.3084
130661,0.3095
130711,0.3102
130761,0.3095
130811,0.309
130861,0.3082
130911,0.308
130961,0.3075
131011,0.3067
131061,0.3062
131111,0.3053
131161,0.3049
131211,0.3044
131261,0.3047
131311,0.3045
131361,0.3048
131411,0.305
131461,0.3044
131511,0.3041
131561,0.3034
131611,0.3042
131661,0.3039
131711,0.3043
131761,0.3039
131811,0.3035
131861,0.3041
131911,0.3037
131961,0.3039
132011,0.3042
132061,0.3037
132111,0.3035
132161,0.3032
132211,0.3032
132261,0.303
132311,0.3032
132361,0.3032
132411,0.3034
132461,0.3035
132511,0.3046
132561,0.3047
132571,0.2917
132621,0.3022
132671,0.2999
132721,0.2817
132771,0.2783
132821,0.2762
132871,0.2769
132921,0.2736
132971,0.2782
133021,0.2781
133071,0.2872
133121,0.2909
133171,0.2944
133221,0.2914
133271,0.29
133321,0.2882
133371,0.2897
133421,0.2935
133471,0.2943
133521,0.2942
133571,0.2915
133621,0.2916
133671,0.2919
133721,0.293
133771,0.2905
133821,0.2887
133871,0.2913
133921,0.2914
133971,0.2916
134021,0.2908
134071,0.29
134121,0.2901
134171,0.2906
134221,0.2915
134271,0.2917
134321,0.2917
134371,0.2919
134421,0.2935
134471,0.293
134521,0.2924
134571,0.2918
134621,0.2923
134671,0.2939
134721,0.2937
134771,0.2949
134821,0.2938
134871,0.2935
134921,0.2939
134971,0.2928
135021,0.2933
135071,0.2929
135121,0.2945
135171,0.2947
135221,0.2951
135271,0.2951
135321,0.2965
135371,0.2967
135421,0.2974
135471,0.2978
135521,0.2976
135571,0.2975
135621,0.2995
135671,0.2999
135721,0.2996
135771,0.2996
135821,0.2991
135871,0.2993
135921,0.3
135971,0.3003
136021,0.3
136071,0.3009
136121,0.301
136171,0.301
136221,0.3009
136271,0.302
136321,0.3028
136371,0.3025
136421,0.3026
136471,0.3029
136521,0.3024
136571,0.3018
136621,0.3023
136671,0.3024
136721,0.3015
136771,0.3011
136821,0.3007
136871,0.3004
136921,0.2999
136971,0.3008
137021,0.3014
137071,0.3014
137121,0.3005
137171,0.3007
137221,0.3007
137271,0.301
137321,0.301
137371,0.3005
137421,0.3008
137471,0.3013
137481,0.1666
137531,0.2651
137581,0.336
137631,0.3214
137681,0.3158
137731,0.3147
137781,0.324
137831,0.3171
137881,0.3185
137931,0.3223
137981,0.3241
138031,0.3214
138081,0.3245
138131,0.32
138181,0.3171
138231,0.3171
138281,0.3147
138331,0.3125
138381,0.3128
138431,0.3097
138481,0.3067
138531,0.3087
138581,0.3117
138631,0.3112
138681,0.3143
138731,0.3126
138781,0.3171
138831,0.3146
138881,0.3131
138931,0.3117
138981,0.3094
139031,0.308
139081,0.3072
139131,0.3057
139181,0.3056
139231,0.3063
139281,0.3069
139331,0.3061
139381,0.3048
139431,0.3048
139481,0.3054
139531,0.3048
139581,0.3033
139631,0.3034
139681,0.3038
139731,0.3036
139781,0.3024
139831,0.3026
139881,0.303
139931,0.3031
139981,0.3027
140031,0.3029
140081,0.3026
140131,0.3034
140181,0.3038
140231,0.3051
140281,0.3048
140331,0.3041
140381,0.3055
140431,0.305
140481,0.3057
140531,0.3054
140581,0.3046
140631,0.3048
140681,0.3045
140731,0.3036
140781,0.3036
140831,0.3037
140881,0.3041
140931,0.3036
140981,0.3037
141031,0.3036
141081,0.304
141131,0.3045
141181,0.3045
141231,0.3037
141281,0.3052
141331,0.306
141381,0.3061
141431,0.3056
141481,0.305
141531,0.3047
141581,0.3043
141631,0.3037
141681,0.3039
141731,0.3036
141781,0.303
141831,0.3027
141881,0.3024
141931,0.3031
141981,0.3032
142031,0.3027
142081,0.3032
142131,0.303
142181,0.3033
142231,0.303
142281,0.3026
142331,0.3024
142381,0.3026
142391,0.1532
142441,0.2792
142491,0.2799
142541,0.2677
142591,0.2596
142641,0.2859
142691,0.2871
142741,0.2903
142791,0.2997
142841,0.3011
142891,0.3042
142941,0.3018
142991,0.307
143041,0.3029
143091,0.3027
143141,0.3026
143191,0.307
143241,0.3082
143291,0.3083
143341,0.3048
143391,0.3059
143441,0.3036
143491,0.3024
143541,0.3045
143591,0.3036
143641,0.3016
143691,0.3017
143741,0.3039
143791,0.3022
143841,0.301
143891,0.3005
143941,0.3002
143991,0.3002
144041,0.299
144091,0.3004
144141,0.2995
144191,0.2988
144241,0.2988
144291,0.3013
144341,0.3008
144391,0.3003
144441,0.2994
144491,0.3009
144541,0.3021
144591,0.302
144641,0.3014
144691,0.302
144741,0.3024
144791,0.3018
144841,0.3021
144891,0.3019
144941,0.3018
144991,0.3017
145041,0.3017
145091,0.3012
145141,0.3002
145191,0.2986
145241,0.2986
145291,0.2991
145341,0.299
145391,0.2992
145441,0.2979
145491,0.2976
145541,0.2975
145591,0.2973
145641,0.2964
145691,0.2974
145741,0.2969
145791,0.297
145841,0.2964
145891,0.2977
145941,0.2971
145991,0.2969
146041,0.2972
146091,0.2966
146141,0.2969
146191,0.2965
146241,0.2969
146291,0.2967
146341,0.2969
146391,0.298
146441,0.2987
146491,0.2993
146541,0.2991
146591,0.2989
146641,0.2994
146691,0.2989
146741,0.2984
146791,0.2985
146841,0.2988
146891,0.2989
146941,0.2992
146991,0.2999
147041,0.3002
147091,0.2999
147141,0.2994
147191,0.2991
147241,0.2987
147291,0.2987
147301,0.1585
147351,0.2754
147401,0.2864
147451,0.2823
147501,0.3061
147551,0.2916
147601,0.2783
147651,0.2833
147701,0.294
147751,0.2857
147801,0.2861
147851,0.2896
147901,0.2919
147951,0.2918
148001,0.2901
148051,0.292
148101,0.2941
148151,0.2972
148201,0.2973
148251,0.2975
148301,0.2984
148351,0.299
148401,0.2988
148451,0.2976
148501,0.2981
148551,0.2974
148601,0.2977
148651,0.2975
148701,0.2971
148751,0.2956
148801,0.2941
148851,0.2935
148901,0.2939
148951,0.2941
149001,0.2942
149051,0.294
149101,0.295
149151,0.2943
149201,0.296
149251,0.2954
149301,0.2983
149351,0.2986
149401,0.2988
149451,0.3007
149501,0.3005
149551,0.3015
149601,0.3006
149651,0.2992
149701,0.2982
149751,0.2985
149801,0.2985
149851,0.2982
149901,0.2981
149951,0.2984
150001,0.2977
150051,0.298
150101,0.2977
150151,0.2968
150201,0.2962
150251,0.2963
150301,0.2963
150351,0.297
150401,0.2965
150451,0.2964
150501,0.2959
150551,0.2964
150601,0.2962
150651,0.2961
150701,0.2964
150751,0.2964
150801,0.2972
150851,0.2975
150901,0.2976
150951,0.2982
151001,0.2983
151051,0.2993
151101,0.2993
151151,0.2991
151201,0.2986
151251,0.2984
151301,0.2985
151351,0.2984
151401,0.2981
151451,0.2982
151501,0.2974
151551,0.2964
151601,0.2966
151651,0.297
151701,0.2973
151751,0.2972
151801,0.2967
151851,0.2959
151901,0.2956
151951,0.2961
152001,0.297
152051,0.2969
152101,0.2973
152151,0.2969
152201,0.2969
152211,0.3707
152261,0.2554
152311,0.2817
152361,0.2758
152411,0.2674
152461,0.279
152511,0.2844
152561,0.2897
152611,0.297
152661,0.2956
152711,0.2939
152761,0.2948
152811,0.2901
152861,0.2903
152911,0.2967
152961,0.2954
153011,0.2944
153061,0.2958
153111,0.2942
153161,0.2952
153211,0.2966
153261,0.3007
153311,0.299
153361,0.3001
153411,0.3018
153461,0.3009
153511,0.2995
153561,0.2983
153611,0.2979
153661,0.2978
153711,0.2997
153761,0.3005
153811,0.3015
153861,0.3022
153911,0.3024
153961,0.303
154011,0.3022
154061,0.3027
154111,0.3023
154161,0.3005
154211,0.3023
154261,0.3025
154311,0.3023
154361,0.3022
154411,0.3022
154461,0.3025
154511,0.301
154561,0.3
154611,0.301
154661,0.2998
154711,0.2989
154761,0.2981
154811,0.2986
154861,0.2992
154911,0.299
154961,0.2981
155011,0.2974
155061,0.2965
155111,0.2962
155161,0.2971
155211,0.2984
155261,0.2977
155311,0.2987
155361,0.2993
155411,0.2997
155461,0.2992
155511,0.3003
155561,0.2998
155611,0.3001
155661,0.3
155711,0.3003
155761,0.3
155811,0.3005
155861,0.3012
155911,0.3013
155961,0.3012
156011,0.3005
156061,0.2996
156111,0.2992
156161,0.2993
156211,0.2999
156261,0.3
156311,0.2995
156361,0.2993
156411,0.2985
156461,0.2983
156511,0.2977
156561,0.2974
156611,0.2983
156661,0.298
156711,0.2975
156761,0.2977
156811,0.2972
156861,0.2967
156911,0.2965
156961,0.2965
157011,0.2965
157061,0.2958
157111,0.2952
157121,0.1557
157171,0.3383
157221,0.3049
157271,0.2885
157321,0.294
157371,0.3001
157421,0.2945
157471,0.2877
157521,0.2908
157571,0.2877
157621,0.294
157671,0.2917
157721,0.2996
157771,0.2956
157821,0.2949
157871,0.291
157921,0.2941
157971,0.2948
158021,0.2929
158071,0.292
158121,0.2914
158171,0.2902
158221,0.2919
158271,0.2908
158321,0.2934
158371,0.2942
158421,0.2959
158471,0.2963
158521,0.3006
158571,0.3037
158621,0.306
158671,0.3053
158721,0.3062
158771,0.3042
158821,0.3023
158871,0.3008
158921,0.2996
158971,0.2982
159021,0.2968
159071,0.2983
159121,0.3002
159171,0.3019
159221,0.302
159271,0.3022
159321,0.302
159371,0.3033
159421,0.3029
159471,0.3032
159521,0.3025
159571,0.3022
159621,0.3017
159671,0.3015
159721,0.3017
159771,0.3008
159821,0.3009
159871,0.3008
159921,0.3004
159971,0.3005
160021,0.3007
160071,0.3011
160121,0.3019
160171,0.301
160221,0.3011
160271,0.3008
160321,0.3007
160371,0.301
160421,0.3
160471,0.299
160521,0.3002
160571,0.2995
160621,0.2992
160671,0.2989
160721,0.2992
160771,0.2987
160821,0.2985
160871,0.2981
160921,0.2977
160971,0.2979
161021,0.2977
161071,0.2975
161121,0.2974
161171,0.297
161221,0.2967
161271,0.2966
161321,0.2959
161371,0.2957
161421,0.2953
161471,0.2956
161521,0.2956
161571,0.2962
161621,0.2955
161671,0.295
161721,0.2951
161771,0.2952
161821,0.2953
161871,0.2952
161921,0.2953
161971,0.2951
162021,0.2948
162031,0.1248
162081,0.34
162131,0.3172
162181,0.2948
162231,0.2862
162281,0.2718
162331,0.2817
162381,0.2877
162431,0.2856
162481,0.2864
162531,0.2916
162581,0.2899
162631,0.2862
162681,0.2827
162731,0.2902
162781,0.2954
162831,0.296
162881,0.295
162931,0.2974
162981,0.298
163031,0.2978
163081,0.2958
163131,0.2956
163181,0.2952
163231,0.2935
163281,0.2947
163331,0.2957
163381,0.2985
163431,0.2979
163481,0.2999
163531,0.3002
163581,0.3024
163631,0.3016
163681,0.3038
163731,0.3036
163781,0.3033
163831,0.3026
163881,0.3011
163931,0.301
163981,0.3006
164031,0.2993
164081,0.3017
164131,0.3013
164181,0.3022
164231,0.3023
164281,0.3042
164331,0.3028
164381,0.3031
164431,0.3032
164481,0.304
164531,0.3041
164581,0.3032
164631,0.3021
164681,0.3017
164731,0.3022
164781,0.3019
164831,0.3014
164881,0.3022
164931,0.3016
164981,0.3023
165031,0.3025
165081,0.3017
165131,0.3021
165181,0.3021
165231,0.3005
165281,0.3011
165331,0.3005
165381,0.2999
165431,0.2994
165481,0.2997
165531,0.2997
165581,0.3018
165631,0.3021
165681,0.3014
165731,0.3013
165781,0.3008
165831,0.3
165881,0.2997
165931,0.2998
165981,0.2998
166031,0.2995
166081,0.2995
166131,0.299
166181,0.2991
166231,0.2988
166281,0.2986
166331,0.2985
166381,0.298
166431,0.298
166481,0.2972
166531,0.2974
166581,0.2969
166631,0.2965
166681,0.2969
166731,0.2966
166781,0.2963
166831,0.2961
166881,0.2959
166931,0.2957
166941,0.099
166991,0.2938
167041,0.2654
167091,0.2595
167141,0.263
167191,0.2661
167241,0.2678
167291,0.2683
167341,0.27
167391,0.2718
167441,0.2737
167491,0.2821
167541,0.2813
167591,0.2807
167641,0.2807
167691,0.2769
167741,0.2784
167791,0.2797
167841,0.2767
167891,0.2764
167941,0.2782
167991,0.2802
168041,0.2825
168091,0.2804
168141,0.2795
168191,0.2809
168241,0.2816
168291,0.2811
168341,0.2811
168391,0.2803
168441,0.2813
168491,0.2806
168541,0.2817
168591,0.2828
168641,0.2822
168691,0.2863
168741,0.2868
168791,0.2866
168841,0.2873
168891,0.2885
168941,0.2882
168991,0.2886
169041,0.2891
169091,0.2898
169141,0.2894
169191,0.2895
169241,0.2889
169291,0.2884
169341,0.2879
169391,0.2877
169441,0.2875
169491,0.2881
169541,0.2886
169591,0.2895
169641,0.2885
169691,0.2876
169741,0.289
169791,0.2907
169841,0.2902
169891,0.2909
169941,0.2907
169991,0.2909
170041,0.2916
170091,0.2909
170141,0.291
170191,0.2902
170241,0.2898
170291,0.2902
170341,0.29
170391,0.2901
170441,0.2905
170491,0.2897
170541,0.2902
170591,0.2898
170641,0.2907
170691,0.2905
170741,0.2895
170791,0.2896
170841,0.2904
170891,0.29
170941,0.2906
170991,0.2916
171041,0.2912
171091,0.2906
171141,0.29
171191,0.2894
171241,0.2897
171291,0.2899
171341,0.2903
171391,0.2899
171441,0.2902
171491,0.2901
171541,0.2903
171591,0.2905
171641,0.2902
171691,0.2905
171741,0.2907
171791,0.2922
171841,0.292
171851,0.1581
171901,0.2691
171951,0.3013
172001,0.3037
172051,0.3042
172101,0.2972
172151,0.2927
172201,0.2985
172251,0.2945
172301,0.2927
172351,0.2921
172401,0.2881
172451,0.2911
172501,0.2868
172551,0.2824
172601,0.2836
172651,0.2834
172701,0.2839
172751,0.2833
172801,0.284
172851,0.2873
172901,0.2878
172951,0.2904
173001,0.2899
173051,0.2911
173101,0.2889
173151,0.2882
173201,0.2861
173251,0.285
173301,0.2837
173351,0.2837
173401,0.2823
173451,0.2823
173501,0.2835
173551,0.2842
173601,0.2841
173651,0.284
173701,0.2851
173751,0.2846
173801,0.2845
173851,0.2848
173901,0.2841
173951,0.2841
174001,0.2845
174051,0.284
174101,0.2839
174151,0.2848
174201,0.285
174251,0.285
174301,0.285
174351,0.2847
174401,0.2854
174451,0.2863
174501,0.2872
174551,0.2882
174601,0.2896
174651,0.2887
174701,0.2895
174751,0.2895
174801,0.2903
174851,0.2892
174901,0.2894
174951,0.2906
175001,0.2902
175051,0.2906
175101,0.2899
175151,0.2896
175201,0.2904
175251,0.2898
175301,0.2892
175351,0.2891
175401,0.2895
175451,0.2889
175501,0.2894
175551,0.289
175601,0.2891
